term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
possession,0.02387522,-0.022842549,0.11984643,0.009112693,0.05315467,-0.039081078,-0.14098692,0.24911661,-0.069669105,0.0038027698,-0.05992007,-0.072739184,-0.079258464,0.072730824,0.03596841,-0.03960253,-0.0053368374,-0.28555834,-0.007953569,-0.12628758,0.07784179,-0.04285408,0.07118438,-0.1106126,-0.023387672,-0.022472182,-0.1031593,0.040472724,-0.010468126,0.05257962,0.024647541,0.08431073,0.012397716,-0.217252,0.07858703,-0.07259404,-0.10649491,-0.11131114,-0.10681017,-0.0745718,-0.07589309,0.09103827,0.0027144195,0.07637632,0.097706534,-0.097677745,-0.14630356,-0.033401705,0.14441104,0.0050691618,-0.12045214,0.047261298,0.05617713,0.028283026,0.021548823,-0.14525184,0.11426041,0.10900539,-0.007717945,-0.00890564,-0.17279886,0.029826818,-0.035837077,0.08632013,-0.12520622,-0.061033886,0.09782597,0.012444254,-0.17035565,0.10511628,-0.16123396,0.09704323,-0.11412644,-0.090028726,0.029114049,-0.076863915,0.097738214,-0.061525926,-0.14552693,-0.0013167841,-0.097635224,-0.008054098,-0.057432137,0.09489435,-0.21908939,-0.033918597,-0.094162025,0.11911668,0.18450665,0.24149722,0.006205659,0.0009569254,-0.2254625,-0.090318315,0.009766584,0.03282584,-0.008754093,-0.077006735,0.020124702,0.12037002
written,-0.15641299,0.1041311,-0.0758082,0.033885207,0.084337346,-0.0021376177,-0.16850509,0.15996782,0.057368837,-0.15966718,0.17783266,-0.11116112,-0.10984083,0.06509628,-0.005434761,-0.20349425,0.045728736,-0.03322594,0.017855447,-0.039609607,-0.03546278,-0.15402198,0.12750074,0.00998553,-0.026907139,-0.058961906,-0.09850534,0.009898059,0.12317452,0.01645917,-0.058403723,-0.10115762,0.03551043,-0.017931156,0.05119672,-0.056059595,0.0824255,-0.009087455,0.165706,-0.17260611,0.058165345,-0.13043033,0.063698985,0.08445667,-0.0031010627,-0.11774391,-0.10737079,0.08958639,0.10499826,0.06837398,0.048292514,0.04452545,0.14210765,-0.018841077,0.09432771,0.001477649,0.022415034,0.02821812,-0.10379804,0.010773212,-0.007100364,0.05321157,0.043084085,0.120998845,-0.14125177,0.036253244,0.10538979,0.23299158,-0.15808187,0.19329934,0.012897392,-0.11737206,0.12706023,-0.10238895,0.19800574,-0.08505928,-0.10549085,-0.009266557,-0.15506753,-0.22316365,-0.11370546,-0.088727154,0.013107916,0.14274135,0.039256357,-0.06305075,0.10439488,0.004018057,0.055247784,0.001956978,0.047871016,-0.030333491,-0.08527909,0.14618112,0.117159456,0.13586123,-0.026613912,0.032640997,-0.10669345,0.006605907
history,-0.2292515,0.2392086,0.073163,-0.016726444,0.08438044,-0.13220109,-0.043728374,0.23730336,-0.04387035,-0.086299255,0.03864291,0.041562993,-0.14306721,0.138128,0.012082515,-0.18398415,0.11561769,0.09278092,-0.002764093,-0.1092151,0.09119863,-0.04316297,0.046762716,-0.008896759,-0.01060905,-0.097934105,-0.03277478,0.050086215,-0.12913972,-0.07827022,0.023579882,-0.05447612,-0.016487852,-0.031684734,0.0042789336,-0.013324437,0.09502211,-0.0015368487,0.080090284,-0.1332602,-0.11632488,-0.055022206,-0.121971466,0.19202673,-0.045432147,-0.16126156,0.012174607,0.043843523,0.19892,-0.010132647,0.007365109,0.072411634,0.092474245,0.011068656,0.04131263,0.079081126,0.050117493,-0.007196902,-0.009963289,-0.049784943,0.021570003,-0.080077626,-0.08881169,0.051105097,-0.060484517,0.012599225,0.06692491,0.17431274,-0.04406407,0.11049456,-0.09598681,0.03472139,0.08408669,-0.08146312,0.12975669,0.01728958,0.03917796,-0.06698725,-0.13073573,-0.115646176,-0.068814635,0.0022984145,0.07846081,0.26357448,0.0018799731,-0.064671524,0.17059234,0.17665306,0.20270485,0.0965804,0.13991913,-0.010228852,-9.381485e-05,-0.0023202375,0.23241833,0.09087231,-0.021779658,-0.032878194,-0.035449013,0.042145442
through,-0.20517384,0.058655057,-0.026738666,-0.05161924,0.1718511,-0.21373178,-0.14273502,0.1720516,-0.11088105,-0.05409371,-0.099010624,-0.04286366,-0.020619709,0.04906744,0.13941038,-0.03903514,0.05006135,-0.1321037,0.043038536,-0.080741234,-0.010840082,-0.05957868,-0.06668714,-0.077863686,0.0010662872,-0.1143712,-0.16836368,-0.014979745,-0.11124788,0.04619156,0.26361978,-0.029334676,-0.1590541,-0.1786857,0.022224601,-0.01191251,-0.10425951,0.047400713,-0.03145565,0.031558566,0.009777904,-0.07209418,-0.12039129,0.1956192,0.06404982,0.030453932,0.06390736,0.034440514,0.043787748,0.008452268,0.041611467,-0.088332854,0.10296274,0.19876124,-0.02920496,0.071104564,0.17847285,0.029551828,-0.033402935,0.041460674,-0.13802646,0.10738741,-0.058424044,-0.004561783,-0.036004953,-0.016165096,0.027743353,-0.021557456,-0.035697788,0.04789987,-0.08003372,-0.04640139,0.021710392,-0.0671455,0.09800791,-0.074114874,-0.09088348,0.07051471,-0.050978623,-0.03397623,-0.107585184,0.044468537,0.10274427,0.1834523,-0.18439539,-0.05473005,-0.025016783,0.18704936,0.17703167,0.04803567,0.07527726,-0.0026317162,-0.12104613,-0.035521187,0.23310527,0.07632855,0.102696404,-0.11900429,-0.07274102,-0.0050364705
thereof,-0.065766886,-0.006975397,0.13796207,0.16331664,0.011647177,-0.07055727,-0.12568969,0.25144482,-0.038767762,-0.066542976,-0.080897324,-0.09691507,0.0027055868,0.054338574,0.2277806,0.06096601,0.10618426,-0.14773735,-0.03878635,-0.1701258,-0.031762958,-0.02212324,0.14497772,-0.20488712,-0.008668426,0.047814697,-0.18230857,-0.0094299475,-0.060749568,0.11357851,-0.01099175,0.05402436,-0.0077414764,-0.25895384,0.04252061,-0.0019558189,-0.019842671,-0.14219478,-0.02789713,-0.08215299,-0.10520652,0.09147366,0.09539243,0.09350868,0.074640036,-0.0698822,-0.07991816,-0.0002237932,0.050838456,0.010067076,-0.114824474,0.028669016,0.08257707,0.10701734,-0.008219599,0.039722055,0.021327907,0.0889706,-0.07535598,0.12504157,-0.07469542,0.13405874,-0.08891215,0.14295726,-0.14110988,0.018757788,-0.044440277,0.09467305,-0.14070387,0.1881663,-0.0414494,0.033554193,-0.0031615803,-0.18490992,0.017223073,-0.12122913,0.051213525,-0.041269567,-0.05988881,-0.027947715,-0.12872657,-0.01615005,-0.027069516,0.26593962,-0.07320102,0.024796363,0.047326386,0.15485835,0.13400918,0.029925063,0.014857487,-0.03184617,-0.16016969,-0.036537033,0.09448023,0.075041,-0.021062346,-0.020181293,0.023974236,0.04398121
quite,-0.21573271,0.11304358,-0.021334613,0.010458191,0.08156994,-0.04574292,-0.20040236,0.09086209,-0.030809987,0.02649691,0.024814708,-0.040519804,0.033830304,0.012810416,-0.029948538,-0.18245156,0.05514841,-0.11634921,-0.08726367,-0.14377923,-0.055662878,-0.054573137,0.07175587,0.00917035,-0.02253694,-0.05385074,-0.1540478,-0.040145036,-0.09899305,0.042548742,0.026012618,-0.11609249,-0.082741335,-0.08632487,0.03517257,0.11067672,0.011039072,0.07327513,0.0644461,-0.05813233,-0.05336504,-0.18836506,0.013730222,0.21329835,0.04045646,-0.08856583,-0.04830768,-0.007259167,0.011374886,0.10796904,0.043885756,-0.06789382,-0.02767581,-0.039391764,-0.0063218935,0.027709132,0.116084605,0.10622713,-0.1933574,0.04204869,-0.07426299,-0.040245317,0.016922865,0.025684388,-0.1576667,-0.0722213,0.052060604,0.1574714,-0.025501985,0.23234747,-0.012551888,-0.04112008,0.0046853484,-0.061736286,0.22698443,-0.04683062,-0.16469647,-0.008181984,-0.05605905,-0.09270937,-0.17098752,-0.075416565,0.015858406,0.19724992,-0.058874764,-0.032226305,-0.009431105,0.11606925,0.18217677,0.09426476,0.030092578,-0.09167745,-0.045247894,0.022074401,0.25306174,0.13407508,0.12233348,-0.11112112,-0.17236973,-0.084105276
proportion,0.03890965,-0.017112747,0.18598004,-0.081587955,0.106593266,-0.2045556,0.08939696,0.26220462,-0.1396338,-0.11711986,-0.057326764,-0.09799282,-0.2249726,0.15587468,0.16334096,-0.017549675,-0.05569093,0.028552314,-0.015511893,-0.070024684,0.099669866,-0.014888261,0.10164377,-0.124507576,-0.004754219,-0.0064488263,-0.120762676,-0.0016399135,-0.11427949,0.019961357,0.052789465,-0.050051946,0.055048726,-0.007808607,0.111552455,0.13994646,-0.075176075,-0.065597616,-0.014724862,-0.07244112,-0.15765138,0.010587467,-0.10450638,-0.031413104,0.077293135,0.0223725,-0.15865114,-0.05656768,0.16686241,-0.074409455,-0.026595093,0.056665614,0.17514849,-0.042701624,0.112377234,-0.06670401,0.05534739,0.0026176693,-0.058083583,0.023428924,-0.12554605,-0.05507485,-0.17476279,-0.024077635,0.000934869,0.060719006,0.14566474,-0.076647766,-0.10515211,-0.05434977,-0.16045183,0.056126915,-0.0059895995,-0.023439374,0.043287534,0.13801217,0.2270291,-0.05080974,-0.12056158,0.010757249,-0.0046927133,0.06890197,-0.025047613,0.21316616,-0.14495535,0.08655069,0.029159967,-0.03038985,0.07220963,0.06451821,0.06944128,0.030678315,-0.06912593,-0.05418128,0.0025454783,0.046196938,-0.10921643,-0.12690313,0.18955609,-0.021504194
individual,-0.04897785,-0.038076866,0.1581914,-0.04941425,0.063731976,0.05883069,-0.08157583,0.08454296,-0.17287788,0.003274024,-0.060787216,-0.0343115,-0.07855276,0.102956995,0.021880826,-0.07339592,0.058083255,-0.092002,-0.019457627,-0.06633175,0.02480628,0.09442083,0.1485402,-0.09956279,0.12018924,-0.16528827,-0.046092972,0.059257362,-0.22361015,0.040821154,0.014243549,0.15408254,-0.08002264,-0.28887257,0.14962457,-0.041751843,-0.17409971,-0.16277839,-0.02768664,-0.10614896,-0.11381704,0.037214108,-0.033604298,0.10700568,0.120951705,0.043644987,-0.050733447,-0.07940829,0.08401296,-0.07322031,-0.030008314,0.069063015,0.11894096,-0.023537442,0.005626595,-0.107820325,0.094536446,0.15837896,-0.0014464088,0.035258908,-0.02831249,0.07101979,-0.011535473,-0.0037574149,-0.1279975,-0.021308389,0.008697293,0.002799078,-0.21250539,0.078489736,-0.049830634,0.16254145,-0.11723113,-0.030866275,-0.11143287,-0.07035633,0.051444158,-0.027162991,-0.043559674,0.01230043,-0.10548885,0.0037191482,-0.098370865,0.23291735,-0.20234433,0.09065949,0.16100019,0.039062634,0.20284843,0.15754186,0.05029929,-0.0720117,-0.11344136,-0.05713899,-0.06667526,0.012189817,0.071331814,-0.03673962,-0.02325983,0.015707862
soveraignty,-0.032604434,0.04778234,0.03356892,0.035367515,0.10275755,0.062364057,-0.108985774,0.25060335,-0.035864983,-0.072956756,0.032603733,-0.06507473,-0.14385122,0.14281094,0.03338276,-0.1602518,0.015018037,-0.15653236,0.08196245,-0.11359045,0.08082565,-0.044162665,0.13031259,-0.01960061,0.024623921,-0.11106452,-0.051344126,0.062140375,-0.08507794,-0.022835575,-0.02744416,0.07029088,-0.013241005,-0.23080856,0.0880615,-0.14682077,-0.15042655,-0.102679685,0.11517433,-0.18209107,-0.02530603,0.0071353423,-0.024270099,0.023479797,0.058003474,0.008345444,-0.19989431,0.016120223,0.15680227,-0.039096497,-0.061508413,0.07143895,0.12038206,0.006850576,0.11109073,-0.18518138,0.08020751,0.08226042,-0.08092124,0.024203116,-0.025799343,0.10177636,0.008887885,0.08154651,-0.11554817,-0.076845564,0.08979751,0.13154136,-0.21945627,0.0040950384,-0.058333185,0.08660733,-0.042803477,-0.11022167,0.002399606,-0.18835503,0.07244616,0.04711819,-0.12876046,-0.1560869,-0.054331783,-0.026564423,-0.07321093,0.17437051,-0.12166426,0.003036657,0.16403939,0.05537426,0.16125792,0.120431796,-0.01776167,-0.06310279,-0.09082908,0.0023450754,-0.107781515,0.02482288,-0.035518434,0.014119127,0.09411023,0.13700287
years,-0.022415383,0.019974144,0.0845094,0.061920527,-0.022993736,-0.12031442,-0.08473708,0.23987353,-0.16038153,-0.14305604,0.16963834,-0.118231215,-0.072516255,0.13467465,0.035523858,-0.13522089,-0.039287645,-0.15072702,-0.08735007,-0.057914715,0.010460996,-0.055335958,0.009885345,-0.03930356,-0.039177887,-0.01384863,-0.057565514,0.013105061,-0.0909536,-0.03634777,-0.116680674,-0.006449604,0.024032796,-0.055478215,0.098183304,0.107861556,0.0044383164,-0.049696688,0.037203226,-0.14562252,-0.045513354,-0.16831607,-0.026386641,0.072428636,0.11010953,-0.091304414,-0.14364392,0.03935719,0.083791696,0.09866583,0.019860385,0.10893047,0.008651362,-0.0205748,0.16417207,-0.08299019,-0.10948353,0.08153536,-0.23935467,0.04244147,0.111878134,-0.025189897,-0.08579495,0.06360413,-0.17742778,0.12027176,0.19024572,0.10573228,-0.11979343,0.20206867,-0.0002776117,0.035020042,0.05886646,-0.23277539,0.2394086,0.038857456,0.022135897,-0.040615976,-0.08511601,0.009106184,0.023128232,-0.03566033,-0.2106671,0.06905142,-0.027597088,0.0038095561,0.058460195,0.03701929,0.029351225,0.054188516,0.007852735,0.038861815,0.09267774,0.1508829,0.008921238,-0.027018078,-0.04506033,-0.18020886,0.03935485,-0.08705008
prophets,-0.09889554,0.15215872,-0.020191701,0.03519418,0.112628505,-0.10889317,-0.14373572,0.29523748,-0.13316442,-0.15936019,0.15590267,-0.09934088,-0.03263287,0.13678612,0.026649809,-0.2183129,0.031940605,-0.1261418,0.06920814,-0.060528025,0.07213614,-0.15293552,0.009549713,-0.029336609,-0.03194913,-0.108768836,-0.078007974,0.10301952,0.0533555,-0.058204,0.056322627,-0.054248225,0.008086844,-0.06910895,0.079786085,-0.073181264,0.037655372,0.02793651,0.11321071,-0.15673569,0.0047115833,-0.11033612,-0.041748177,0.1389993,-0.025791848,-0.12894365,-0.0882645,0.09067495,0.114227906,0.038681135,0.047995213,0.09272472,0.057536807,0.0379095,0.13824075,-0.06968213,-0.004516422,0.058307223,-0.13438109,0.043101814,0.003842726,0.07894622,-0.00574227,0.10935532,-0.15155467,0.06859302,0.17141919,0.1582304,-0.13172449,0.13257714,-0.06629684,0.010702647,0.1060716,-0.2000793,0.25522965,-0.054825447,-0.020807987,0.02917033,-0.13601163,-0.13298468,-0.07134835,-0.045860127,-0.019485824,0.13620746,-0.017372118,-0.09406938,0.048069406,0.1236851,0.12350206,0.1024975,0.045007125,0.0151472995,-0.02743448,0.07844003,0.052864153,-0.022874147,-0.028765485,-0.031691235,0.024509702,0.018592957
child,-0.025051879,0.020584231,0.18079111,0.032292068,0.0068456037,-0.0068118023,-0.14544931,0.18887237,-0.0678769,0.04668742,0.024767334,0.035663765,-0.04950616,0.109362364,-0.019878633,-0.096150205,-0.010244382,-0.22627778,0.006060125,-0.0062552486,0.1120945,0.053093553,0.15704267,-0.24746013,-0.008511736,-0.04107605,-0.08644095,0.041174203,-0.05509466,0.019950723,-0.020172877,0.06879304,0.07011999,-0.07714553,0.11272828,-0.08538575,-0.18183935,-0.062488433,-0.022801237,-0.09792777,-0.059432685,0.017432122,-0.024809366,0.07736419,0.08212033,-0.13165447,-0.046930194,-0.0826382,0.2067988,-0.05362629,-0.002249305,0.1413668,0.07484634,0.0044339322,0.00935089,-0.05308767,0.017481674,0.21369106,-0.014286207,-0.08135595,-0.058990564,0.004300694,-0.059568513,0.09326755,-0.21364468,-0.09628326,0.09632169,-0.021988878,-0.25165734,0.15195113,-0.13913412,0.08379073,-0.029506713,-0.10471311,0.043963354,-0.031672325,0.0785072,-0.14019938,-0.11366761,0.05802481,-0.11493745,-0.04718596,-0.09758991,0.16302514,-0.18418354,-0.039703753,0.017809685,0.0284058,0.07702047,0.17932978,0.0077750133,-0.13259313,-0.09144364,-0.054272573,-0.1925301,0.00013353258,0.042146277,0.04518298,-0.058230262,0.07341391
laid,-0.15735257,0.22316857,0.046070777,0.01781256,0.048019323,-0.057395853,-0.21966267,0.24655132,-0.049441453,-0.0128386635,0.038089216,-0.05466663,0.059128825,0.07828053,0.16432326,-0.15612075,0.00877703,-0.11090346,-0.051275916,-0.07297794,-0.06412724,-0.051243205,-0.13052912,0.10456814,-0.09095335,0.009185325,-0.08232327,-0.09006609,-0.03192918,0.013199108,-0.103952415,-0.12706496,-0.00030695574,-0.031641833,-0.06956676,-0.004217046,0.07333468,0.11330711,0.04410719,-0.09027803,-0.08651689,0.04998176,-0.0017728439,0.18254274,-0.1205892,-0.11235788,-0.08048833,0.13294104,0.13002168,0.16272752,0.0040974687,0.017983148,-0.01834954,0.037868463,0.06492694,0.10572923,0.044758946,0.120414495,-0.09244189,-0.062469747,-0.109284215,0.085016824,-0.11371386,0.08091475,-0.10265204,0.04793519,0.12882316,-0.003836171,0.042013507,0.18342057,-0.079599336,-0.07529064,0.029311469,-0.28489003,0.21237032,0.0059679854,-0.030365169,-0.072089255,-0.08186146,-0.044172455,-0.07468141,0.04711746,0.0040681553,0.026870552,0.008801337,-0.11683954,-0.08512853,0.23525485,0.11022165,0.11772477,0.06688342,0.0002278045,-0.078733586,0.0941577,0.11372184,0.026772507,0.013154023,-0.04856852,-0.06368612,0.08461432
divine,-0.057238743,0.058867652,-0.039864305,0.031012509,0.08239056,-0.03633671,-0.08987302,0.23573244,0.15993471,-0.08026787,-0.010151226,-0.0054772454,-0.20638503,0.0304595,0.10419391,-0.06665073,0.088410415,-0.098754674,0.15813798,-0.25144613,0.120372236,0.018879147,0.074756525,-0.09789722,0.011455024,-0.019826407,-0.08142365,-0.011003646,-0.034929495,0.045902763,0.06542073,-0.036848348,-0.024672043,-0.1489958,-0.020254923,-0.08623328,-0.07169929,-0.036875866,0.07892828,-0.15722033,0.050119877,0.073907115,0.06308043,0.037535824,-0.05911672,-0.09651614,-0.12441934,-0.057396658,0.15052411,0.023389798,-0.07200671,-0.055386487,0.13126509,-0.00081786123,0.017036539,-0.03678219,0.14570718,-0.070378594,-0.046590872,0.04285953,-0.12833013,0.17118874,-0.014600822,-0.009383169,-0.075880624,-0.123590596,-0.0129673,0.15093431,-0.15224299,-0.0031231437,0.007253645,0.023349557,0.012116148,0.020568287,-0.048428096,-0.16941486,0.04700208,0.049065143,-0.17662977,-0.1820403,-0.146081,0.057650324,0.020653995,0.26181582,-0.057953335,0.039169803,0.11483609,0.011739326,0.13767488,0.08386756,0.03541588,-0.05353981,-0.21816091,-0.14453794,0.101378165,0.138817,-0.06081888,-0.011322404,0.011476999,0.1548334
pass,-0.06974817,0.095080584,-0.04122824,0.054304462,0.078327,-0.23033337,-0.15317726,0.28622302,-0.09631813,-0.059585206,0.049731854,-0.1913765,0.04253109,0.051519483,0.086375095,-0.1044356,-0.035508785,-0.19007955,0.08327794,-0.16908166,0.008266554,0.006102612,-0.020666283,0.0038863255,0.032939658,0.042008515,-0.0483061,-0.06184054,-0.009843467,-0.023460152,0.03706103,-0.018125681,0.07029401,0.00788331,-0.07941073,0.1427399,0.097846456,0.051978614,-0.10013625,0.022462847,0.0028714696,0.08063004,0.10559977,0.2732404,-0.15212893,-0.023448966,-0.018624615,0.0028381108,0.058886416,0.123768836,0.04125759,-0.011206423,-0.08110521,0.005483128,0.0056918026,0.09916626,-0.044749103,-0.071794085,-0.066718355,-0.026524374,-0.1402748,0.20139319,0.0013842119,0.0050323782,-0.10308181,0.08891286,-0.0051928265,0.06369949,-0.09825688,0.16217794,0.049845703,0.069201946,0.12000316,0.037306055,0.14129709,0.06262815,0.04417711,-0.074963205,-0.083128415,0.10282669,-0.17370306,0.07626764,-0.03775943,0.03438837,0.013897248,-0.059935853,-0.12797417,0.14044574,0.15814804,0.13259286,0.15380028,0.12614115,-0.13490513,-0.03745654,0.21721606,-0.0021413348,0.023283659,-0.09061102,-0.08500228,-0.052717056
came,-0.032908935,0.2194231,0.062032845,0.00584553,0.06018643,-0.16261077,-0.09989344,0.16549759,-0.057252184,-0.14821853,0.11456593,-0.117866054,0.07120024,0.1587546,0.036146637,-0.055413324,0.098222554,-0.023057546,-0.06510489,-0.17455457,-0.102510504,-0.15702075,-0.0438665,0.0036489782,-0.2030563,0.081846885,-0.08700007,-0.08359735,0.030093836,-0.077412926,-0.08524843,-0.00026960176,-0.07424588,-0.032513324,-0.028995594,-0.03703181,0.123152636,-0.033961415,-0.015408747,-0.06637896,0.1966982,0.002496061,0.08858197,0.18491828,-0.0627614,-0.08837574,-0.15382601,0.018980658,0.06191434,0.10842105,-0.15411752,-0.03516591,-0.033866126,0.012935207,0.08493889,-0.04964939,-0.024131967,-0.06451187,-0.18099023,-0.020115698,-0.015679846,-0.03803626,0.043678094,0.0857346,-0.03438091,-0.00031932036,0.15961385,0.1072987,0.0051426347,0.18518332,-0.0043509253,0.004840516,0.09583028,-0.118417636,0.30684122,0.09876204,-0.08620506,-0.04223098,-0.037333764,-0.11518684,-0.06013032,0.05305293,-0.1046425,-0.040104274,-0.0518323,-0.1582035,0.043918256,0.0865252,0.1008209,0.15975858,0.058306362,0.12219466,-0.06924143,0.0056476947,0.16355452,0.07571204,-0.09316645,-0.032095414,-0.07797662,0.021362778
probability,-0.19800244,0.10121708,0.1088622,-0.03947586,0.012022884,-0.18661124,-0.039754998,0.27288043,0.029724797,-0.024630567,-0.013314302,-0.073385134,-0.17298183,0.04193194,0.117639534,-0.08058878,0.067501135,0.0110374885,0.04725906,-0.22093698,0.05538741,-0.010729312,0.118449755,-0.003357428,-0.03325407,0.05879755,-0.10246238,-0.09574855,-0.07032216,-0.025377145,-0.012223535,0.050396673,0.054625522,-0.057536297,-0.049214464,0.10758537,0.067211136,-0.13334894,-0.0030366727,-0.20139132,-0.094345875,-0.039659444,-0.00024213945,-0.02538941,0.04448744,-0.16250746,-0.037428256,0.063042864,0.12529387,-0.01023678,-0.014658479,0.031123605,0.05895751,0.04816984,0.034408413,0.014932056,-0.02851337,-0.12947252,-0.057319768,0.005372627,-0.0026546,-0.09536957,-0.12707064,0.06334551,-0.03198804,0.0921807,-0.009666463,0.16544357,-0.124631114,0.1548282,-0.08752261,-0.05438237,0.08800225,-0.029608581,0.036763795,0.03870574,0.12835896,-0.011435499,-0.13954122,-0.07651193,0.0331998,-0.011521424,-0.05404756,0.27549893,0.006277332,0.010615097,0.15094852,0.17445451,0.06106322,-0.008111652,0.13739143,-0.05239474,-0.00074678764,0.041033734,0.3664939,0.13626955,-0.03828389,-0.035348553,-0.02240637,-0.04557798
whence,-0.18034633,0.2599675,0.007047032,-0.03845424,0.17313728,-0.09187693,-0.08293137,0.24658257,-0.0136260465,0.0043716417,-0.022978786,-0.12386629,-0.045030832,0.055803854,0.023014806,-0.17867334,0.016890984,-0.015213716,0.002728938,-0.33591136,-0.06387651,0.07739794,0.039088443,0.013707417,0.06125345,0.00088255986,-0.08757765,-0.061790094,-0.14795506,0.024756692,-0.06519525,-0.0027266669,-0.02782922,-0.04817091,-0.07013841,0.114732966,0.04377848,-0.042490102,0.06338327,-0.140094,-0.08045575,0.009633047,0.03250927,0.13323635,-0.035899065,-0.08916375,-0.034147393,0.10997298,0.029761333,0.05113651,0.08372931,0.04131995,-0.04591524,-0.06802405,0.039639287,-0.017654749,-0.016473107,-0.039130576,-0.13908401,0.118344195,-0.09433602,-0.005419609,7.3878655e-05,0.0048256465,-0.053312298,-0.037641373,0.050663583,0.06983084,-0.1305018,0.17760451,-0.14183426,-0.028646976,-0.048784763,-0.12931572,-0.08409205,0.0008089151,-0.027315862,-0.07291081,-0.10656425,-0.0793874,-0.14354093,0.11200851,-0.075332776,0.23904945,0.048939202,0.060012277,0.08723948,0.09959919,0.1541739,0.053949736,0.077519305,-0.0782435,0.034441262,0.012325874,0.31494993,-0.028646573,0.077456065,-0.036395464,-0.1083748,0.015722213
