chap_num,para_num,sent_num,token_num,token_str,term_str
48,124,8,2,conduct,conduct
48,124,8,3,is,is
48,124,8,4,not,not
48,124,8,5,only,only
48,124,8,6,just,just
48,124,8,7,but,but
48,124,8,8,prudent,prudent
48,124,9,0,,
48,124,9,1,as,as
48,124,9,2,it,it
48,124,9,3,happily,happily
48,124,9,4,tends,tends
48,124,9,5,to,to
48,124,9,6,obliterate,obliterate
48,124,9,7,the,the
48,124,9,8,memory,memory
48,124,9,9,of,of
48,124,9,10,many,many
48,124,9,11,unhappy,unhappy
48,124,9,12,events,events
48,124,9,13,which,which
48,124,9,14,ought,ought
48,124,9,15,to,to
48,124,9,16,be,be
48,124,9,17,buried,buried
48,124,9,18,in,in
48,124,9,19,eternal,eternal
48,124,9,20,oblivion,oblivion
48,124,10,0,,
48,124,10,1,It,it
48,124,10,2,is,is
48,124,10,3,also,also
48,124,10,4,so,so
48,124,10,5,much,much
48,124,10,6,the,the
48,124,10,7,more,more
48,124,10,8,judicious,judicious
48,124,10,9,as,as
48,124,10,10,it,it
48,124,10,11,tends,tends
48,124,10,12,to,to
48,124,10,13,make,make
48,124,10,14,this,this
48,124,10,15,generous,generous
48,124,10,16,and,and
48,124,10,17,equitable,equitable
48,124,10,18,people,people
48,124,10,19,find,find
48,124,10,20,a,a
48,124,10,21,pleasure,pleasure
48,124,10,22,in,in
48,124,10,23,their,their
48,124,10,24,duty,duty
48,124,11,0,,
48,124,11,1,to,to
48,124,11,2,make,make
48,124,11,3,them,them
48,124,11,4,naturally,naturally
48,124,11,5,love,love
48,124,11,6,to,to
48,124,11,7,do,do
48,124,11,8,you,you
48,124,11,9,honour,honour
48,124,11,10,and,and
48,124,11,11,to,to
48,124,11,12,cause,cause
48,124,11,13,those,those
48,124,11,14,who,who
48,124,11,15,are,are
48,124,11,16,the,the
48,124,11,17,most,most
48,124,11,18,zealous,zealous
48,124,11,19,in,in
48,124,11,20,the,the
48,124,11,21,maintenance,maintenance
48,124,11,22,of,of
48,124,11,23,their,their
48,124,11,24,own,own
48,124,11,25,rights,rights
48,124,11,26,to,to
48,124,11,27,be,be
48,124,11,28,at,at
48,124,11,29,the,the
48,124,11,30,same,same
48,124,11,31,time,time
48,124,11,32,the,the
48,124,11,33,most,most
48,124,11,34,disposed,disposed
48,124,11,35,to,to
48,124,11,36,respect,respect
48,124,11,37,yours,yours
48,124,12,0,,
48,125,0,0,It,it
48,125,0,1,ought,ought
48,125,0,2,not,not
48,125,0,3,to,to
48,125,0,4,be,be
48,125,0,5,thought,thought
48,125,0,6,surprising,surprising
48,125,0,7,that,that
48,125,0,8,the,the
48,125,0,9,rulers,rulers
48,125,0,10,of,of
48,125,0,11,a,a
48,125,0,12,civil,civil
48,125,0,13,society,society
48,125,0,14,should,should
48,125,0,15,have,have
48,125,0,16,the,the
48,125,0,17,welfare,welfare
48,125,0,18,and,and
48,125,0,19,glory,glory
48,125,0,20,of,of
48,125,0,21,their,their
48,125,0,22,communities,communities
48,125,0,23,at,at
48,125,0,24,heart,heart
48,125,1,0,,
48,125,1,1,but,but
48,125,1,2,it,it
48,125,1,3,is,is
48,125,1,4,uncommonly,uncommonly
48,125,1,5,fortunate,fortunate
48,125,1,6,for,for
48,125,1,7,the,the
48,125,1,8,peace,peace
48,125,1,9,of,of
48,125,1,10,men,men
48,125,1,11,when,when
48,125,1,12,those,those
48,125,1,13,persons,persons
48,125,1,14,who,who
48,125,1,15,look,look
48,125,1,16,upon,upon
48,125,1,17,themselves,themselves
48,125,1,18,as,as
48,125,1,19,the,the
48,125,1,20,magistrates,magistrates
48,125,1,21,or,or
48,125,1,22,rather,rather
48,125,1,23,the,the
48,125,1,24,masters,masters
48,125,1,25,of,of
48,125,1,26,a,a
48,125,1,27,more,more
48,125,1,28,holy,holy
48,125,1,29,and,and
48,125,1,30,sublime,sublime
48,125,1,31,country,country
48,125,1,32,show,show
48,125,1,33,some,some
48,125,1,34,love,love
48,125,1,35,for,for
48,125,1,36,the,the
48,125,1,37,earthly,earthly
48,125,1,38,country,country
48,125,1,39,which,which
48,125,1,40,maintains,maintains
48,125,1,41,them,them
48,125,2,0,,
48,125,2,1,I,i
48,125,2,2,am,am
48,125,2,3,happy,happy
48,125,2,4,in,in
48,125,2,5,having,having
48,125,2,6,it,it
48,125,2,7,in,in
48,125,2,8,my,my
48,125,2,9,power,power
48,125,2,10,to,to
48,125,2,11,make,make
48,125,2,12,so,so
48,125,2,13,singular,singular
48,125,2,14,an,an
48,125,2,15,exception,exception
48,125,2,16,in,in
48,125,2,17,our,our
48,125,2,18,favour,favour
48,125,2,19,and,and
48,125,2,20,to,to
48,125,2,21,be,be
48,125,2,22,able,able
48,125,2,23,to,to
48,125,2,24,rank,rank
48,125,2,25,among,among
48,125,2,26,its,its
48,125,2,27,best,best
48,125,2,28,citizens,citizens
48,125,2,29,those,those
48,125,2,30,zealous,zealous
48,125,2,31,depositaries,depositaries
48,125,2,32,of,of
48,125,2,33,the,the
48,125,2,34,sacred,sacred
48,125,2,35,articles,articles
48,125,2,36,of,of
48,125,2,37,faith,faith
48,125,2,38,established,established
48,125,2,39,by,by
48,125,2,40,the,the
48,125,2,41,laws,laws
48,125,2,42,those,those
48,125,2,43,venerable,venerable
48,125,2,44,shepherds,shepherds
48,125,2,45,of,of
48,125,2,46,souls,souls
48,125,2,47,whose,whose
48,125,2,48,powerful,powerful
48,125,2,49,and,and
48,125,2,50,captivating,captivating
48,125,2,51,eloquence,eloquence
48,125,2,52,are,are
48,125,2,53,so,so
48,125,2,54,much,much
48,125,2,55,the,the
48,125,2,56,better,better
48,125,2,57,calculated,calculated
48,125,2,58,to,to
48,125,2,59,bear,bear
48,125,2,60,to,to
48,125,2,61,men,men
48,125,2,62,s,s
48,125,2,63,hearts,hearts
48,125,2,64,the,the
48,125,2,65,maxims,maxims
48,125,2,66,of,of
48,125,2,67,the,the
48,125,2,68,gospel,gospel
48,125,2,69,as,as
48,125,2,70,they,they
48,125,2,71,are,are
48,125,2,72,themselves,themselves
48,125,2,73,the,the
48,125,2,74,first,first
48,125,2,75,to,to
48,125,2,76,put,put
48,125,2,77,them,them
48,125,2,78,into,into
48,125,2,79,practice,practice
48,125,3,0,,
48,125,3,1,All,all
48,125,3,2,the,the
48,125,3,3,world,world
48,125,3,4,knows,knows
48,125,3,5,of,of
48,125,3,6,the,the
48,125,3,7,great,great
48,125,3,8,success,success
48,125,3,9,with,with
48,125,3,10,which,which
48,125,3,11,the,the
48,125,3,12,art,art
48,125,3,13,of,of
48,125,3,14,the,the
48,125,3,15,pulpit,pulpit
48,125,3,16,is,is
48,125,3,17,cultivated,cultivated
48,125,3,18,at,at
48,125,3,19,Geneva,geneva
48,125,4,0,,
48,125,4,1,but,but
48,125,4,2,men,men
48,125,4,3,are,are
48,125,4,4,so,so
48,125,4,5,used,used
48,125,4,6,to,to
48,125,4,7,hearing,hearing
48,125,4,8,divines,divines
48,125,4,9,preach,preach
48,125,4,10,one,one
48,125,4,11,thing,thing
48,125,4,12,and,and
48,125,4,13,practise,practise
48,125,4,14,another,another
48,125,4,15,that,that
48,125,4,16,few,few
48,125,4,17,have,have
48,125,4,18,a,a
48,125,4,19,chance,chance
48,125,4,20,of,of
48,125,4,21,knowing,knowing
48,125,4,22,how,how
48,125,4,23,far,far
48,125,4,24,the,the
48,125,4,25,spirit,spirit
48,125,4,26,of,of
48,125,4,27,Christianity,christianity
48,125,4,28,holiness,holiness
48,125,4,29,of,of
48,125,4,30,manners,manners
48,125,4,31,severity,severity
48,125,4,32,towards,towards
48,125,4,33,themselves,themselves
48,125,4,34,and,and
48,125,4,35,indulgence,indulgence
48,125,4,36,towards,towards
48,125,4,37,their,their
48,125,4,38,neighbours,neighbours
48,125,4,39,prevail,prevail
48,125,4,40,throughout,throughout
48,125,4,41,the,the
48,125,4,42,whole,whole
48,125,4,43,body,body
48,125,4,44,of,of
48,125,4,45,our,our
48,125,4,46,ministers,ministers
48,125,5,0,,
48,125,5,1,It,it
48,125,5,2,is,is
48,125,5,3,perhaps,perhaps
48,125,5,4,given,given
48,125,5,5,to,to
48,125,5,6,the,the
48,125,5,7,city,city
48,125,5,8,of,of
48,125,5,9,Geneva,geneva
48,125,5,10,alone,alone
48,125,5,11,to,to
48,125,5,12,produce,produce
48,125,5,13,the,the
48,125,5,14,edifying,edifying
48,125,5,15,example,example
48,125,5,16,of,of
48,125,5,17,so,so
48,125,5,18,perfect,perfect
48,125,5,19,a,a
48,125,5,20,union,union
48,125,5,21,between,between
48,125,5,22,its,its
48,125,5,23,clergy,clergy
48,125,5,24,and,and
48,125,5,25,men,men
48,125,5,26,of,of
48,125,5,27,letters,letters
48,125,6,0,,
48,125,6,1,It,it
48,125,6,2,is,is
48,125,6,3,in,in
48,125,6,4,great,great
48,125,6,5,measure,measure
48,125,6,6,on,on
48,125,6,7,their,their
48,125,6,8,wisdom,wisdom
48,125,6,9,their,their
48,125,6,10,known,known
48,125,6,11,moderation,moderation
48,125,6,12,and,and
48,125,6,13,their,their
48,125,6,14,zeal,zeal
48,125,6,15,for,for
48,125,6,16,the,the
48,125,6,17,prosperity,prosperity
48,125,6,18,of,of
48,125,6,19,the,the
48,125,6,20,State,state
48,125,6,21,that,that
48,125,6,22,I,i
48,125,6,23,build,build
48,125,6,24,my,my
48,125,6,25,hopes,hopes
48,125,6,26,of,of
48,125,6,27,its,its
48,125,6,28,perpetual,perpetual
48,125,6,29,tranquillity,tranquillity
48,125,7,0,,
48,125,7,1,At,at
48,125,7,2,the,the
48,125,7,3,same,same
48,125,7,4,time,time
48,125,7,5,I,i
48,125,7,6,notice,notice
48,125,7,7,with,with
48,125,7,8,a,a
48,125,7,9,pleasure,pleasure
48,125,7,10,mingled,mingled
48,125,7,11,with,with
48,125,7,12,surprise,surprise
48,125,7,13,and,and
48,125,7,14,veneration,veneration
48,125,7,15,how,how
48,125,7,16,much,much
48,125,7,17,they,they
48,125,7,18,detest,detest
48,125,7,19,the,the
48,125,7,20,frightful,frightful
48,125,7,21,maxims,maxims
48,125,7,22,of,of
48,125,7,23,those,those
48,125,7,24,accursed,accursed
48,125,7,25,and,and
48,125,7,26,barbarous,barbarous
48,125,7,27,men,men
48,125,7,28,of,of
48,125,7,29,whom,whom
48,125,7,30,history,history
48,125,7,31,furnishes,furnishes
48,125,7,32,us,us
48,125,7,33,with,with
48,125,7,34,more,more
48,125,7,35,than,than
48,125,7,36,one,one
48,125,7,37,example,example
48,125,8,0,,
48,125,8,1,who,who
48,125,8,2,in,in
48,125,8,3,order,order
48,125,8,4,to,to
48,125,8,5,support,support
48,125,8,6,the,the
48,125,8,7,pretended,pretended
48,125,8,8,rights,rights
48,125,8,9,of,of
48,125,8,10,God,god
48,125,8,11,that,that
48,125,8,12,is,is
48,125,8,13,to,to
48,125,8,14,say,say
48,125,8,15,their,their
48,125,8,16,own,own
48,125,8,17,interests,interests
48,125,8,18,have,have
48,125,8,19,been,been
48,125,8,20,so,so
48,125,8,21,much,much
48,125,8,22,the,the
48,125,8,23,less,less
48,125,8,24,greedy,greedy
48,125,8,25,of,of
48,125,8,26,human,human
48,125,8,27,blood,blood
48,125,8,28,as,as
48,125,8,29,they,they
48,125,8,30,were,were
48,125,8,31,more,more
48,125,8,32,hopeful,hopeful
48,125,8,33,their,their
48,125,8,34,own,own
48,125,8,35,in,in
48,125,8,36,particular,particular
48,125,8,37,would,would
48,125,8,38,be,be
48,125,8,39,always,always
48,125,8,40,respected,respected
48,125,9,0,,
48,126,0,0,I,i
48,126,0,1,must,must
48,126,0,2,not,not
48,126,0,3,forget,forget
48,126,0,4,that,that
48,126,0,5,precious,precious
48,126,0,6,half,half
48,126,0,7,of,of
48,126,0,8,the,the
48,126,0,9,Republic,republic
48,126,0,10,which,which
48,126,0,11,makes,makes
48,126,0,12,the,the
48,126,0,13,happiness,happiness
48,126,0,14,of,of
48,126,0,15,the,the
48,126,0,16,other,other
48,126,1,0,,
48,126,1,1,and,and
48,126,1,2,whose,whose
48,126,1,3,sweetness,sweetness
48,126,1,4,and,and
48,126,1,5,prudence,prudence
48,126,1,6,preserve,preserve
48,126,1,7,its,its
48,126,1,8,tranquillity,tranquillity
48,126,1,9,and,and
48,126,1,10,virtue,virtue
48,126,2,0,,
48,126,2,1,Amiable,amiable
48,126,2,2,and,and
48,126,2,3,virtuous,virtuous
48,126,2,4,daughters,daughters
48,126,2,5,of,of
48,126,2,6,Geneva,geneva
48,126,2,7,it,it
48,126,2,8,will,will
48,126,2,9,be,be
48,126,2,10,always,always
48,126,2,11,the,the
48,126,2,12,lot,lot
48,126,2,13,of,of
48,126,2,14,your,your
48,126,2,15,sex,sex
48,126,2,16,to,to
48,126,2,17,govern,govern
48,126,2,18,ours,ours
48,126,3,0,,
48,126,3,1,Happy,happy
48,126,3,2,are,are
48,126,3,3,we,we
48,126,3,4,so,so
48,126,3,5,long,long
48,126,3,6,as,as
48,126,3,7,your,your
48,126,3,8,chaste,chaste
48,126,3,9,influence,influence
48,126,3,10,solely,solely
48,126,3,11,exercised,exercised
48,126,3,12,within,within
48,126,3,13,the,the
48,126,3,14,limits,limits
48,126,3,15,of,of
48,126,3,16,conjugal,conjugal
48,126,3,17,union,union
48,126,3,18,is,is
48,126,3,19,exerted,exerted
48,126,3,20,only,only
48,126,3,21,for,for
48,126,3,22,the,the
48,126,3,23,glory,glory
48,126,3,24,of,of
48,126,3,25,the,the
48,126,3,26,State,state
48,126,3,27,and,and
48,126,3,28,the,the
48,126,3,29,happiness,happiness
48,126,3,30,of,of
48,126,3,31,the,the
48,126,3,32,public,public
48,126,4,0,,
48,126,4,1,It,it
48,126,4,2,was,was
48,126,4,3,thus,thus
48,126,4,4,the,the
48,126,4,5,female,female
48,126,4,6,sex,sex
48,126,4,7,commanded,commanded
48,126,4,8,at,at
48,126,4,9,Sparta,sparta
48,126,5,0,,
48,126,5,1,and,and
48,126,5,2,thus,thus
48,126,5,3,you,you
48,126,5,4,deserve,deserve
48,126,5,5,to,to
48,126,5,6,command,command
48,126,5,7,at,at
48,126,5,8,Geneva,geneva
48,126,6,0,,
48,126,6,1,What,what
48,126,6,2,man,man
48,126,6,3,can,can
48,126,6,4,be,be
48,126,6,5,such,such
48,126,6,6,a,a
48,126,6,7,barbarian,barbarian
48,126,6,8,as,as
48,126,6,9,to,to
48,126,6,10,resist,resist
48,126,6,11,the,the
48,126,6,12,voice,voice
48,126,6,13,of,of
48,126,6,14,honour,honour
48,126,6,15,and,and
48,126,6,16,reason,reason
48,126,6,17,coming,coming
48,126,6,18,from,from
48,126,6,19,the,the
48,126,6,20,lips,lips
48,126,6,21,of,of
48,126,6,22,an,an
48,126,6,23,affectionate,affectionate
48,126,6,24,wife,wife
48,126,7,0,,
48,126,7,1,Who,who
48,126,7,2,would,would
48,126,7,3,not,not
48,126,7,4,despise,despise
48,126,8,0,,
48,126,8,1,the,the
48,126,8,2,vanities,vanities
48,126,8,3,of,of
48,126,8,4,luxury,luxury
48,126,8,5,on,on
48,126,8,6,beholding,beholding
48,126,8,7,the,the
48,126,8,8,simple,simple
48,126,8,9,and,and
48,126,8,10,modest,modest
48,126,8,11,attire,attire
48,126,8,12,which,which
48,126,8,13,from,from
48,126,8,14,the,the
48,126,8,15,lustre,lustre
48,126,8,16,it,it
48,126,8,17,derives,derives
48,126,8,18,from,from
48,126,8,19,you,you
48,126,8,20,seems,seems
48,126,8,21,the,the
48,126,8,22,most,most
48,126,8,23,favourable,favourable
48,126,8,24,to,to
48,126,8,25,beauty,beauty
48,126,9,0,,
48,126,9,1,It,it
48,126,9,2,is,is
48,126,9,3,your,your
48,126,9,4,task,task
48,126,9,5,to,to
48,126,9,6,perpetuate,perpetuate
48,126,9,7,by,by
48,126,9,8,your,your
48,126,9,9,insinuating,insinuating
48,126,9,10,influence,influence
48,126,9,11,and,and
48,126,9,12,your,your
48,126,9,13,innocent,innocent
48,126,9,14,and,and
48,126,9,15,amiable,amiable
48,126,9,16,rule,rule
48,126,9,17,a,a
48,126,9,18,respect,respect
48,126,9,19,for,for
48,126,9,20,the,the
48,126,9,21,laws,laws
48,126,9,22,of,of
48,126,9,23,the,the
48,126,9,24,State,state
48,126,9,25,and,and
48,126,9,26,harmony,harmony
48,126,9,27,among,among
48,126,9,28,the,the
48,126,9,29,citizens,citizens
48,126,10,0,,
48,126,10,1,It,it
48,126,10,2,is,is
48,126,10,3,yours,yours
48,126,10,4,to,to
48,126,10,5,reunite,reunite
48,126,10,6,divided,divided
48,126,10,7,families,families
48,126,10,8,by,by
48,126,10,9,happy,happy
48,126,10,10,marriages,marriages
48,126,11,0,,
48,126,11,1,and,and
48,126,11,2,above,above
48,126,11,3,all,all
48,126,11,4,things,things
48,126,11,5,to,to
48,126,11,6,correct,correct
48,126,11,7,by,by
48,126,11,8,the,the
48,126,11,9,persuasive,persuasive
48,126,11,10,sweetness,sweetness
48,126,11,11,of,of
48,126,11,12,your,your
48,126,11,13,lessons,lessons
48,126,11,14,and,and
48,126,11,15,the,the
48,126,11,16,modest,modest
48,126,11,17,graces,graces
48,126,11,18,of,of
48,126,11,19,your,your
48,126,11,20,conversation,conversation
48,126,11,21,those,those
48,126,11,22,extravagancies,extravagancies
48,126,11,23,which,which
48,126,11,24,our,our
48,126,11,25,young,young
48,126,11,26,people,people
48,126,11,27,pick,pick
48,126,11,28,up,up
48,126,11,29,in,in
48,126,11,30,other,other
48,126,11,31,countries,countries
48,126,11,32,whence,whence
48,126,11,33,instead,instead
48,126,11,34,of,of
48,126,11,35,many,many
48,126,11,36,useful,useful
48,126,11,37,things,things
48,126,11,38,by,by
48,126,11,39,which,which
48,126,11,40,they,they
48,126,11,41,might,might
48,126,11,42,profit,profit
48,126,11,43,they,they
48,126,11,44,bring,bring
48,126,11,45,home,home
48,126,11,46,hardly,hardly
48,126,11,47,anything,anything
48,126,11,48,besides,besides
48,126,11,49,a,a
48,126,11,50,puerile,puerile
48,126,11,51,air,air
48,126,11,52,and,and
48,126,11,53,a,a
48,126,11,54,ridiculous,ridiculous
48,126,11,55,manner,manner
48,126,11,56,acquired,acquired
48,126,11,57,among,among
48,126,11,58,loose,loose
48,126,11,59,women,women
48,126,11,60,but,but
48,126,11,61,an,an
48,126,11,62,admiration,admiration
48,126,11,63,for,for
48,126,11,64,I,i
48,126,11,65,know,know
48,126,11,66,not,not
48,126,11,67,what,what
48,126,11,68,so,so
48,126,11,69,called,called
48,126,11,70,grandeur,grandeur
48,126,11,71,and,and
48,126,11,72,paltry,paltry
48,126,11,73,recompenses,recompenses
48,126,11,74,for,for
48,126,11,75,being,being
48,126,11,76,slaves,slaves
48,126,11,77,which,which
48,126,11,78,can,can
48,126,11,79,never,never
48,126,11,80,come,come
48,126,11,81,near,near
48,126,11,82,the,the
48,126,11,83,real,real
48,126,11,84,greatness,greatness
48,126,11,85,of,of
48,126,11,86,liberty,liberty
48,126,12,0,,
48,126,12,1,Continue,continue
48,126,12,2,therefore,therefore
48,126,12,3,always,always
48,126,12,4,to,to
48,126,12,5,be,be
48,126,12,6,what,what
48,126,12,7,you,you
48,126,12,8,are,are
48,126,12,9,the,the
48,126,12,10,chaste,chaste
48,126,12,11,guardians,guardians
48,126,12,12,of,of
48,126,12,13,our,our
48,126,12,14,morals,morals
48,126,12,15,and,and
48,126,12,16,the,the
48,126,12,17,sweet,sweet
48,126,12,18,security,security
48,126,12,19,for,for
48,126,12,20,our,our
48,126,12,21,peace,peace
48,126,12,22,exerting,exerting
48,126,12,23,on,on
48,126,12,24,every,every
48,126,12,25,occasion,occasion
48,126,12,26,the,the
48,126,12,27,privileges,privileges
48,126,12,28,of,of
48,126,12,29,the,the
48,126,12,30,heart,heart
48,126,12,31,and,and
48,126,12,32,of,of
48,126,12,33,nature,nature
48,126,12,34,in,in
48,126,12,35,the,the
48,126,12,36,interests,interests
48,126,12,37,of,of
48,126,12,38,duty,duty
48,126,12,39,and,and
48,126,12,40,virtue,virtue
48,126,13,0,,
48,127,0,0,I,i
48,127,0,1,flatter,flatter
48,127,0,2,myself,myself
48,127,0,3,that,that
48,127,0,4,I,i
48,127,0,5,shall,shall
48,127,0,6,never,never
48,127,0,7,be,be
48,127,0,8,proved,proved
48,127,0,9,to,to
48,127,0,10,have,have
48,127,0,11,been,been
48,127,0,12,mistaken,mistaken
48,127,0,13,in,in
48,127,0,14,building,building
48,127,0,15,on,on
48,127,0,16,such,such
48,127,0,17,a,a
48,127,0,18,foundation,foundation
48,127,0,19,my,my
48,127,0,20,hopes,hopes
48,127,0,21,of,of
48,127,0,22,the,the
48,127,0,23,general,general
48,127,0,24,happiness,happiness
48,127,0,25,of,of
48,127,0,26,the,the
48,127,0,27,citizens,citizens
48,127,0,28,and,and
48,127,0,29,the,the
48,127,0,30,glory,glory
48,127,0,31,of,of
48,127,0,32,the,the
48,127,0,33,Republic,republic
48,127,1,0,,
48,127,1,1,It,it
48,127,1,2,must,must
48,127,1,3,be,be
48,127,1,4,confessed,confessed
48,127,1,5,however,however
48,127,1,6,that,that
48,127,1,7,with,with
48,127,1,8,all,all
48,127,1,9,these,these
48,127,1,10,advantages,advantages
48,127,1,11,it,it
48,127,1,12,will,will
48,127,1,13,not,not
48,127,1,14,shine,shine
48,127,1,15,with,with
48,127,1,16,that,that
48,127,1,17,lustre,lustre
48,127,1,18,by,by
48,127,1,19,which,which
48,127,1,20,the,the
48,127,1,21,eyes,eyes
48,127,1,22,of,of
48,127,1,23,most,most
48,127,1,24,men,men
48,127,1,25,are,are
